brand,product_name,category,shade_name,price,finish,image_url,swatch_url
클리오,클리오 볼륨메이트 글로스 틴트,lip,200 버니 퓨어 핑크,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/7728322231979806763.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/7728322231979806763.jpg?RS=100x0
클리오,클리오 볼륨메이트 글로스 틴트,lip,201 허니 코팅 피치,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4700794176019295144.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4700794176019295144.jpg?RS=100x0
클리오,클리오 볼륨메이트 글로스 틴트,lip,202 글레이즈드 애플,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1573533937083475633.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1573533937083475633.jpg?RS=100x0
클리오,클리오 볼륨메이트 글로스 틴트,lip,203 슈가 러브 글램,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/2694292144202875831.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/2694292144202875831.jpg?RS=100x0
클리오,클리오 볼륨메이트 글로스 틴트,lip,204 블러쉬드 캔디,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1149956053580325356.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1149956053580325356.jpg?RS=100x0
클리오,클리오 볼륨메이트 글로스 틴트,lip,205 듀이 그레이프,"18,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1693393916589796363.jpg?RS=100x0,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/1693393916589796363.jpg?RS=100x0
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,2호 베리코어,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/8515285012957154016.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/10/1785565407496220729.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,18호 누디베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/5325342320194849340.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/10/6390927938604639312.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,19호 메리베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/10/7740601097729266329.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/10/7215851214799485529.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,2호 베리 코어,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/7249537228881218106.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/3638954135856071817.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,3호 크랜베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/427744765277503680.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/8771188390365880372.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,4호 헤이 베스티,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/7045600376370030376.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/2668253907966766610.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,5호 블루베리,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/2030048881260884320.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/4421100460477217020.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,6호 뉴 로즈,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/5427017931440459468.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/4071468682647920151.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,7호 애쉬 메이플,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/1/3778039741895924991.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/1/9117124597359450348.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,9호 퍼시몬,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/3871008367805787574.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/3386270912886864726.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,10호 피치라이즈,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/3375126305257922007.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/7891606622010965188.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,11호 그레이피,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2024/8/1352366963009764893.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2024/8/1977932940112369454.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,13호 비트 라일락,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4030299665290073352.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/6649696734880255680.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,14호 스웨이 코랄,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/4484885594310450828.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/3823920981258122909.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,15호 피치 듀,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/6059849371434170589.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/9186700455993193405.jpg
에스쁘아,에스쁘아 노웨어스틱 바밍 글로우,lip,16호 피치 바이브,"24,000원",글로시,https://image.oliveyoung.co.kr/cfimages/cf-goods/uploads/images/options/item/2025/4/6033446708717337703.jpg,https://image.oliveyoung.co.kr/uploads/images/item/2025/4/6928778409383100145.jpg
